,filename,team,team_1,gender,season,date,event,venue,city,toss_winner,toss_decision,player_of_match,umpire,reserve_umpire,tv_umpire,match_referee,winner,winner_runs,winner_wickets,outcome,method,eliminator,players
1962,542856_info.csv,England,India,female,2012,2012/07/11,India Women in England ODI Series,Sir Paul Getty's Ground,Wormsley,England,field,GA Elwiss,DJ Millns,,,,England,29,,,D/L,,
1963,543881_info.csv,Kenya,Ireland,male,2011/12,2012/02/18,ICC World Cricket League Championship,Mombasa Sports Club Ground,,Ireland,bat,T Mishra,RB Tiffin,K Gulamabbas,,D Govindjee,Kenya,,7,,,,
1964,543882_info.csv,Kenya,Ireland,male,2011/12,2012/02/20,ICC World Cricket League Championship,Mombasa Sports Club Ground,,Ireland,bat,EC Joyce,RB Tiffin,V Patel,,D Govindjee,Ireland,117,,,,,
1965,543888_info.csv,Afghanistan,Netherlands,male,2011/12,2012/03/29,ICC World Cricket League Championship,Sharjah Cricket Stadium,,Afghanistan,bat,,Sarika Prasad,,,DT Jukes,Netherlands,,9,,,,
1966,545656_info.csv,Afghanistan,Pakistan,male,2011/12,2012/02/10,,Sharjah Cricket Stadium,,Afghanistan,bat,Shahid Afridi,SJA Taufel,Zameer Haider,Ahsan Raza,JJ Crowe,Pakistan,,7,,,,
1967,555892_info.csv,Ireland,Afghanistan,male,2012,2012/07/05,ICC World Cricket League Championship,Clontarf Cricket Club Ground,Dublin,Afghanistan,field,,RP Smith,K Smith,,DT Jukes,Ireland,59,,,,,
1968,560923_info.csv,West Indies,New Zealand,male,2012,2012/07/05,New Zealand in West Indies ODI Series,"Sabina Park, Kingston",Jamaica,West Indies,field,AD Russell,PJ Nero,GO Brathwaite,RK Illingworth,AJ Pycroft,West Indies,,9,,D/L,,
1969,560924_info.csv,West Indies,New Zealand,male,2012,2012/07/07,New Zealand in West Indies ODI Series,"Sabina Park, Kingston",Jamaica,New Zealand,field,MN Samuels,RK Illingworth,PJ Nero,RA Kettleborough,AJ Pycroft,West Indies,55,,,,,
1970,560925_info.csv,West Indies,New Zealand,male,2012,2012/07/11,New Zealand in West Indies ODI Series,"Warner Park, Basseterre",St Kitts,West Indies,field,RJ Nicol,JS Wilson,PJ Nero,RK Illingworth,AJ Pycroft,New Zealand,88,,,,,
1971,560926_info.csv,West Indies,New Zealand,male,2012,2012/07/14,New Zealand in West Indies ODI Series,"Warner Park, Basseterre",St Kitts,West Indies,bat,SP Narine,PJ Nero,JS Wilson,RA Kettleborough,AJ Pycroft,West Indies,24,,,,,
1972,560927_info.csv,West Indies,New Zealand,male,2012,2012/07/16,New Zealand in West Indies ODI Series,"Warner Park, Basseterre",St Kitts,West Indies,bat,SP Narine,JS Wilson,PJ Nero,RK Illingworth,AJ Pycroft,West Indies,20,,,,,
1973,562439_info.csv,Sri Lanka,Pakistan,male,2012,2012/06/07,Pakistan in Sri Lanka ODI Series,Pallekele International Cricket Stadium,,Sri Lanka,bat,Umar Gul,PR Reiffel,TH Wijewardene,RSA Palliyaguruge,BC Broad,Pakistan,,6,,D/L,,
1974,562440_info.csv,Sri Lanka,Pakistan,male,2012,2012/06/09,Pakistan in Sri Lanka ODI Series,Pallekele International Cricket Stadium,,Sri Lanka,bat,NLTC Perera,PR Reiffel,TH Wijewardene,REJ Martinesz,BC Broad,Sri Lanka,76,,,,,
1975,562441_info.csv,Sri Lanka,Pakistan,male,2012,2012/06/13,Pakistan in Sri Lanka ODI Series,R Premadasa Stadium,Colombo,Pakistan,bat,,PR Reiffel,RA Kottahachchi,RSA Palliyaguruge,BC Broad,,,,no result,,,
1976,562442_info.csv,Sri Lanka,Pakistan,male,2012,2012/06/16,Pakistan in Sri Lanka ODI Series,R Premadasa Stadium,Colombo,Sri Lanka,bat,NLTC Perera,PR Reiffel,WN de Silva,RSA Palliyaguruge,BC Broad,Sri Lanka,44,,,,,
1977,562443_info.csv,Sri Lanka,Pakistan,male,2012,2012/06/18,Pakistan in Sri Lanka ODI Series,R Premadasa Stadium,Colombo,Pakistan,bat,AD Mathews,PR Reiffel,WN de Silva,RSA Palliyaguruge,BC Broad,Sri Lanka,,2,,,,
1978,564781_info.csv,Sri Lanka,India,male,2012,2012/07/21,India in Sri Lanka ODI Series,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,India,bat,V Kohli,BNJ Oxenford,SSK Gallage,RSA Palliyaguruge,BC Broad,India,21,,,,,
1979,564782_info.csv,Sri Lanka,India,male,2012,2012/07/24,India in Sri Lanka ODI Series,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,India,bat,NLTC Perera,RSA Palliyaguruge,MSK Nandiweera,REJ Martinesz,BC Broad,Sri Lanka,,9,,,,
1980,564783_info.csv,Sri Lanka,India,male,2012,2012/07/28,India in Sri Lanka ODI Series,R Premadasa Stadium,Colombo,Sri Lanka,bat,SK Raina,BNJ Oxenford,MVD Zilva,REJ Martinesz,BC Broad,India,,5,,,,
1981,564784_info.csv,Sri Lanka,India,male,2012,2012/07/31,India in Sri Lanka ODI Series,R Premadasa Stadium,Colombo,Sri Lanka,bat,V Kohli,BNJ Oxenford,RR Wimalasiri,TH Wijewardene,BC Broad,India,,6,,,,
1982,564785_info.csv,Sri Lanka,India,male,2012,2012/08/04,India in Sri Lanka ODI Series,Pallekele International Cricket Stadium,,India,bat,IK Pathan,TH Wijewardene,HMNC Dhanasinghe,RSA Palliyaguruge,BC Broad,India,20,,,,,
1983,565812_info.csv,India,England,male,2012/13,2013/01/11,England in India ODI Series,Saurashtra Cricket Association Stadium,Rajkot,England,bat,JC Tredwell,S Ravi,RM Deshpande,VA Kulkarni,AJ Pycroft,England,9,,,,,
1984,565813_info.csv,India,England,male,2012/13,2013/01/15,England in India ODI Series,Nehru Stadium,Kochi,India,bat,RA Jadeja,VA Kulkarni,CK Nandan,S Asnani,AJ Pycroft,India,127,,,,,
1985,565814_info.csv,India,England,male,2012/13,2013/01/19,England in India ODI Series,JSCA International Stadium Complex,Ranchi,India,field,V Kohli,S Ravi,PG Pathak,VA Kulkarni,AJ Pycroft,India,,7,,,,
1986,565815_info.csv,India,England,male,2012/13,2013/01/23,England in India ODI Series,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India,field,SK Raina,SJ Davis,AK Chaudhary,C Shamshuddin,AJ Pycroft,India,,5,,,,
1987,565816_info.csv,India,England,male,2012/13,2013/01/27,England in India ODI Series,Himachal Pradesh Cricket Association Stadium,Dharamsala,England,field,IR Bell,SJ Davis,S Das,C Shamshuddin,AJ Pycroft,England,,7,,,,
1988,566923_info.csv,England,New Zealand,male,2013,2013/05/31,NatWest Series,Lord's,London,New Zealand,field,MJ Guptill,RK Illingworth,RJ Bailey,SJ Davis,DC Boon,New Zealand,,5,,,,
1989,566924_info.csv,England,New Zealand,male,2013,2013/06/02,NatWest Series,The Rose Bowl,Southampton,New Zealand,bat,MJ Guptill,SJ Davis,RK Illingworth,Aleem Dar,DC Boon,New Zealand,86,,,,,
1990,566925_info.csv,England,New Zealand,male,2013,2013/06/05,NatWest Series,Trent Bridge,Nottingham,New Zealand,field,JC Buttler,RT Robinson,MA Gough,SJ Davis,DC Boon,England,34,,,,,
1991,566940_info.csv,Ireland,England,male,2013,2013/09/03,RSA Challenge,"The Village, Malahide",Dublin,England,field,EJG Morgan,RSA Palliyaguruge,L Fourie,RP Smith,RS Mahanama,England,,6,,,,
1992,566942_info.csv,England,Australia,male,2013,2013/09/08,NatWest Series,Old Trafford,Manchester,England,field,MJ Clarke,S Ravi,RT Robinson,Aleem Dar,JJ Crowe,Australia,88,,,,,
1993,566943_info.csv,England,Australia,male,2013,2013/09/11,NatWest Series,Edgbaston,Birmingham,Australia,field,,MA Gough,RJ Bailey,S Ravi,JJ Crowe,,,,no result,,,
1994,566944_info.csv,England,Australia,male,2013,2013/09/14,NatWest Series,Sophia Gardens,Cardiff,England,field,JC Buttler,S Ravi,MA Gough,Aleem Dar,JJ Crowe,England,,3,,,,
1995,566945_info.csv,England,Australia,male,2013,2013/09/16,NatWest Series,The Rose Bowl,Southampton,Australia,bat,SR Watson,RJ Bailey,RT Robinson,S Ravi,JJ Crowe,Australia,49,,,,,
1996,566946_info.csv,England,South Africa,male,2013,2013/06/19,ICC Champions Trophy,Kennington Oval,London,England,field,JC Tredwell,RJ Tucker,SJ Davis,BNJ Oxenford,J Srinath,England,,7,,,,
1997,566947_info.csv,India,Sri Lanka,male,2013,2013/06/20,ICC Champions Trophy,Sophia Gardens,Cardiff,India,field,I Sharma,RA Kettleborough,IJ Gould,NJ Llong,BC Broad,India,,8,,,,
1998,566948_info.csv,England,India,male,2013,2013/06/23,ICC Champions Trophy,Edgbaston,Birmingham,England,field,RA Jadeja,RJ Tucker,Aleem Dar,BNJ Oxenford,RS Madugalle,India,5,,,,,
1999,567358_info.csv,South Africa,New Zealand,male,2012/13,2013/01/19,New Zealand in South Africa ODI Series,Boland Park,Paarl,New Zealand,field,JEC Franklin,S George,JD Cloete,Aleem Dar,DC Boon,New Zealand,,1,,,,
2000,567359_info.csv,South Africa,New Zealand,male,2012/13,2013/01/22,New Zealand in South Africa ODI Series,De Beers Diamond Oval,Kimberley,South Africa,field,KS Williamson,JD Cloete,S George,Enamul Haque,DC Boon,New Zealand,27,,,,,
2001,567360_info.csv,South Africa,New Zealand,male,2012/13,2013/01/25,New Zealand in South Africa ODI Series,Senwes Park,Potchefstroom,New Zealand,bat,GC Smith,AT Holdstock,JD Cloete,Aleem Dar,DC Boon,South Africa,,1,,,,
2002,567368_info.csv,South Africa,Pakistan,male,2012/13,2013/03/10,Pakistan in South Africa ODI Series,Chevrolet Park,Bloemfontein,Pakistan,field,CA Ingram,HDPK Dharmasena,S George,BF Bowden,AJ Pycroft,South Africa,125,,,,,
2003,567369_info.csv,South Africa,Pakistan,male,2012/13,2013/03/15,Pakistan in South Africa ODI Series,SuperSport Park,Centurion,South Africa,bat,Mohammad Irfan,AT Holdstock,JD Cloete,HDPK Dharmasena,AJ Pycroft,Pakistan,,6,,D/L,,
2004,567370_info.csv,South Africa,Pakistan,male,2012/13,2013/03/17,Pakistan in South Africa ODI Series,New Wanderers Stadium,Johannesburg,Pakistan,field,AB de Villiers,S George,AT Holdstock,HDPK Dharmasena,AJ Pycroft,South Africa,34,,,,,
2005,567371_info.csv,South Africa,Pakistan,male,2012/13,2013/03/21,Pakistan in South Africa ODI Series,Kingsmead,Durban,South Africa,bat,Misbah-ul-Haq,S George,M Erasmus,BF Bowden,AJ Pycroft,Pakistan,,3,,,,
2006,567372_info.csv,South Africa,Pakistan,male,2012/13,2013/03/24,Pakistan in South Africa ODI Series,Willowmoore Park,Benoni,Pakistan,bat,AB de Villiers,JD Cloete,AT Holdstock,HDPK Dharmasena,AJ Pycroft,South Africa,,6,,,,
2007,569240_info.csv,New Zealand,England,male,2012/13,2013/02/17,England in New Zealand ODI Series,Seddon Park,Hamilton,New Zealand,field,BB McCullum,S Ravi,DJ Walker,RJ Tucker,RS Mahanama,New Zealand,,3,,,,
2008,569241_info.csv,New Zealand,England,male,2012/13,2013/02/20,England in New Zealand ODI Series,McLean Park,Napier,England,field,,RJ Tucker,GAV Baxter,S Ravi,RS Mahanama,England,,8,,,,
2009,569242_info.csv,New Zealand,England,male,2012/13,2013/02/23,England in New Zealand ODI Series,Eden Park,Auckland,England,field,,S Ravi,GAV Baxter,RJ Tucker,RS Mahanama,England,,5,,,,
2010,571145_info.csv,Australia,Pakistan,male,2012,2012/08/28,Pakistan v Australia ODI Series,Sharjah Cricket Stadium,,Pakistan,bat,MA Starc,Zameer Haider,Shozab Raza,NJ Llong,J Srinath,Australia,,4,,,,
2011,571146_info.csv,Australia,Pakistan,male,2012,2012/08/31,Pakistan v Australia ODI Series,Sheikh Zayed Stadium,Abu Dhabi,Australia,bat,Nasir Jamshed,NJ Llong,Zameer Haider,BF Bowden,RS Mahanama,Pakistan,,7,,,,
2012,571147_info.csv,Australia,Pakistan,male,2012,2012/09/03,Pakistan v Australia ODI Series,Sharjah Cricket Stadium,,Australia,field,MEK Hussey,BF Bowden,Shozab Raza,NJ Llong,RS Mahanama,Australia,,3,,,,
2013,571947_info.csv,Afghanistan,Australia,male,2012,2012/08/25,,Sharjah Cricket Association Stadium,,Australia,bat,MA Starc,Shozab Raza,Ahmed Shah Durrani,Zameer Haider,J Srinath,Australia,66,,,,,
2014,573014_info.csv,Australia,Sri Lanka,male,2012/13,2013/01/11,Sri Lanka in Australia ODI Series,Melbourne Cricket Ground,,Australia,bat,PJ Hughes,PR Reiffel,SD Fry,M Erasmus,J Srinath,Australia,107,,,,,
2015,573015_info.csv,Australia,Sri Lanka,male,2012/13,2013/01/13,Sri Lanka in Australia ODI Series,Adelaide Oval,,Sri Lanka,field,HDRL Thirimanne,SD Fry,PR Reiffel,RA Kettleborough,J Srinath,Sri Lanka,,8,,,,
2016,573016_info.csv,Australia,Sri Lanka,male,2012/13,2013/01/18,Sri Lanka in Australia ODI Series,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Australia,bat,KMDN Kulasekara,PR Reiffel,JD Ward,M Erasmus,J Srinath,Sri Lanka,,4,,,,
2017,573017_info.csv,Australia,Sri Lanka,male,2012/13,2013/01/20,Sri Lanka in Australia ODI Series,Sydney Cricket Ground,,Australia,bat,,PR Reiffel,JD Ward,RA Kettleborough,J Srinath,,,,no result,,,
2018,573018_info.csv,Australia,Sri Lanka,male,2012/13,2013/01/23,Sri Lanka in Australia ODI Series,Bellerive Oval,Hobart,Sri Lanka,field,PJ Hughes,RA Kettleborough,JD Ward,M Erasmus,J Srinath,Australia,32,,,,,
2019,573022_info.csv,Australia,West Indies,male,2012/13,2013/02/01,West Indies in Australia ODI Series,Western Australia Cricket Association Ground,Perth,West Indies,bat,MA Starc,PR Reiffel,JD Ward,NJ Llong,RS Madugalle,Australia,,9,,,,
2020,573023_info.csv,Australia,West Indies,male,2012/13,2013/02/03,West Indies in Australia ODI Series,Western Australia Cricket Association Ground,Perth,West Indies,field,GJ Bailey,PR Reiffel,JD Ward,Asad Rauf,RS Madugalle,Australia,54,,,,,
2021,573024_info.csv,Australia,West Indies,male,2012/13,2013/02/06,West Indies in Australia ODI Series,Manuka Oval,Canberra,Australia,bat,SR Watson,SD Fry,PR Reiffel,NJ Llong,RS Madugalle,Australia,39,,,,,
2022,573025_info.csv,Australia,West Indies,male,2012/13,2013/02/08,West Indies in Australia ODI Series,Sydney Cricket Ground,,West Indies,bat,KA Pollard,NJ Llong,PR Reiffel,Asad Rauf,RS Madugalle,Australia,,5,,,,
2023,573026_info.csv,Australia,West Indies,male,2012/13,2013/02/10,West Indies in Australia ODI Series,Melbourne Cricket Ground,,West Indies,field,AC Voges,PR Reiffel,SD Fry,NJ Llong,RS Madugalle,Australia,17,,,,,
2024,578614_info.csv,India,South Africa,male,2013,2013/06/06,ICC Champions Trophy,Sophia Gardens,Cardiff,South Africa,field,S Dhawan,BNJ Oxenford,BF Bowden,RJ Tucker,AJ Pycroft,India,26,,,,,
2025,578615_info.csv,Pakistan,West Indies,male,2013,2013/06/07,ICC Champions Trophy,Kennington Oval,London,West Indies,field,KAJ Roach,NJ Llong,RA Kettleborough,AL Hill,BC Broad,West Indies,,2,,,,
2026,578616_info.csv,England,Australia,male,2013,2013/06/08,ICC Champions Trophy,Edgbaston,Birmingham,England,bat,IR Bell,M Erasmus,Aleem Dar,BF Bowden,J Srinath,England,48,,,,,
2027,578617_info.csv,New Zealand,Sri Lanka,male,2013,2013/06/09,ICC Champions Trophy,Sophia Gardens,Cardiff,Sri Lanka,bat,NL McCullum,RJ Tucker,SJ Davis,IJ Gould,AJ Pycroft,New Zealand,,1,,,,
2028,578618_info.csv,Pakistan,South Africa,male,2013,2013/06/10,ICC Champions Trophy,Edgbaston,Birmingham,South Africa,bat,HM Amla,RA Kettleborough,HDPK Dharmasena,NJ Llong,J Srinath,South Africa,67,,,,,
2029,578619_info.csv,India,West Indies,male,2013,2013/06/11,ICC Champions Trophy,Kennington Oval,London,India,field,RA Jadeja,AL Hill,M Erasmus,SJ Davis,BC Broad,India,,8,,,,
2030,578620_info.csv,Australia,New Zealand,male,2013,2013/06/12,ICC Champions Trophy,Edgbaston,Birmingham,Australia,bat,,NJ Llong,IJ Gould,RA Kettleborough,BC Broad,,,,no result,,,
2031,578621_info.csv,England,Sri Lanka,male,2013,2013/06/13,ICC Champions Trophy,Kennington Oval,London,Sri Lanka,field,KC Sangakkara,BF Bowden,AL Hill,M Erasmus,J Srinath,Sri Lanka,,7,,,,
2032,578622_info.csv,South Africa,West Indies,male,2013,2013/06/14,ICC Champions Trophy,Sophia Gardens,Cardiff,West Indies,field,CA Ingram,RJ Tucker,Aleem Dar,BNJ Oxenford,AJ Pycroft,,,,tie,D/L,,
2033,578623_info.csv,India,Pakistan,male,2013,2013/06/15,ICC Champions Trophy,Edgbaston,Birmingham,India,field,B Kumar,RA Kettleborough,NJ Llong,HDPK Dharmasena,BC Broad,India,,8,,D/L,,
2034,578624_info.csv,England,New Zealand,male,2013,2013/06/16,ICC Champions Trophy,Sophia Gardens,Cardiff,New Zealand,field,AN Cook,RJ Tucker,HDPK Dharmasena,SJ Davis,AJ Pycroft,England,10,,,,,
2035,578625_info.csv,Australia,Sri Lanka,male,2013,2013/06/17,ICC Champions Trophy,Kennington Oval,London,Australia,field,DPMD Jayawardene,AL Hill,BF Bowden,Aleem Dar,J Srinath,Sri Lanka,20,,,,,
2036,582188_info.csv,Sri Lanka,New Zealand,male,2012/13,2012/11/04,New Zealand in Sri Lanka ODI Series,Pallekele International Cricket Stadium,,New Zealand,bat,SL Malinga,IJ Gould,HMNC Dhanasinghe,REJ Martinesz,AJ Pycroft,Sri Lanka,14,,,D/L,,
2037,582189_info.csv,Sri Lanka,New Zealand,male,2012/13,2012/11/06,New Zealand in Sri Lanka ODI Series,Pallekele International Cricket Stadium,,Sri Lanka,field,TM Dilshan,IJ Gould,HMNC Dhanasinghe,REJ Martinesz,AJ Pycroft,Sri Lanka,,7,,D/L,,
2038,582190_info.csv,Sri Lanka,New Zealand,male,2012/13,2012/11/10,New Zealand in Sri Lanka ODI Series,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,field,BMAJ Mendis,RSA Palliyaguruge,RR Wimalasiri,TH Wijewardene,AJ Pycroft,Sri Lanka,,7,,D/L,,
2039,582191_info.csv,Sri Lanka,New Zealand,male,2012/13,2012/11/12,New Zealand in Sri Lanka ODI Series,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,New Zealand,field,,TH Wijewardene,RR Wimalasiri,RSA Palliyaguruge,AJ Pycroft,,,,no result,,,
2040,584546_info.csv,Australia,New Zealand,female,2012/13,2012/12/12,Rose Bowl,Sydney Cricket Ground,,Australia,bat,SW Bates,BNJ Oxenford,,RG Patterson,DJ Harper,New Zealand,,8,,,,
2041,584547_info.csv,Australia,New Zealand,female,2012/13,2012/12/14,Rose Bowl,North Sydney Oval,Sydney,Australia,field,AE Satterthwaite,RG Patterson,,NR Johnstone,DJ Harper,Australia,,4,,,,
2042,584549_info.csv,Australia,New Zealand,female,2012/13,2012/12/19,Rose Bowl,North Sydney Oval,Sydney,Australia,bat,AE Satterthwaite,RG Patterson,,NR Johnstone,DJ Harper,Australia,7,,,,,
2043,587471_info.csv,Bangladesh,West Indies,male,2012/13,2012/11/30,West Indies in Bangladesh ODI Series,Sheikh Abu Naser Stadium,Khulna,West Indies,bat,Sohag Gazi,REJ Martinesz,Masudur Rahman,Anisur Rahman,AJ Pycroft,Bangladesh,,7,,,,
2044,587472_info.csv,Bangladesh,West Indies,male,2012/13,2012/12/02,West Indies in Bangladesh ODI Series,Sheikh Abu Naser Stadium,Khulna,West Indies,field,Anamul Haque,REJ Martinesz,Masudur Rahman,Anisur Rahman,AJ Pycroft,Bangladesh,160,,,,,
2045,587473_info.csv,Bangladesh,West Indies,male,2012/13,2012/12/05,West Indies in Bangladesh ODI Series,Shere Bangla National Stadium,Mirpur,West Indies,field,MN Samuels,REJ Martinesz,Gazi Sohel,Anisur Rahman,AJ Pycroft,West Indies,,4,,,,
2046,587474_info.csv,Bangladesh,West Indies,male,2012/13,2012/12/07,West Indies in Bangladesh ODI Series,Shere Bangla National Stadium,Mirpur,Bangladesh,field,DJG Sammy,REJ Martinesz,Gazi Sohel,Anisur Rahman,AJ Pycroft,West Indies,75,,,,,
2047,587475_info.csv,Bangladesh,West Indies,male,2012/13,2012/12/08,West Indies in Bangladesh ODI Series,Shere Bangla National Stadium,Mirpur,Bangladesh,field,Mahmudullah,REJ Martinesz,Tanvir Ahmed,Anisur Rahman,AJ Pycroft,Bangladesh,,2,,,,
2048,589308_info.csv,India,Pakistan,male,2012/13,2012/12/30,Pakistan in India ODI Series,"MA Chidambaram Stadium, Chepauk",Chennai,Pakistan,field,MS Dhoni,S Ravi,CK Nandan,S Asnani,RS Mahanama,Pakistan,,6,,,,
2049,589309_info.csv,India,Pakistan,male,2012/13,2013/01/03,Pakistan in India ODI Series,Eden Gardens,Kolkata,India,field,Nasir Jamshed,VA Kulkarni,S Das,S Ravi,RS Mahanama,Pakistan,85,,,,,
2050,589310_info.csv,India,Pakistan,male,2012/13,2013/01/06,Pakistan in India ODI Series,Feroz Shah Kotla,Delhi,India,bat,MS Dhoni,BF Bowden,AK Chaudhary,VA Kulkarni,RS Mahanama,India,10,,,,,
2051,592266_info.csv,Canada,Kenya,male,2012/13,2013/03/11,ICC World Cricket League Championship,ICC Global Cricket Academy,Dubai,Canada,bat,E Otieno,D Odhiambo,,,GF Labrooy,Kenya,,6,,,,
2052,593723_info.csv,England,Australia,female,2013,2013/08/20,Women's Ashes,Lord's,London,Australia,bat,EA Osborne,SJ O'Shaughnessy,,,DT Jukes,Australia,27,,,,,
2053,593724_info.csv,England,Australia,female,2013,2013/08/23,Women's Ashes,County Ground,Hove,England,bat,A Shrubsole,PJ Hartley,,,DT Jukes,England,51,,,,,
2054,593725_info.csv,England,Australia,female,2013,2013/08/25,Women's Ashes,County Ground,Hove,Australia,bat,SJ Taylor,IJ Gould,,AG Wharf,DT Jukes,England,,5,,,,
2055,593983_info.csv,West Indies,Zimbabwe,male,2012/13,2013/02/22,Zimbabwe in West Indies ODI Series,"National Cricket Stadium, St George's",Grenada,Zimbabwe,field,J Charles,JS Wilson,PJ Nero,JD Cloete,J Srinath,West Indies,156,,,,,
2056,593985_info.csv,West Indies,Zimbabwe,male,2012/13,2013/02/26,Zimbabwe in West Indies ODI Series,"National Cricket Stadium, St George's",Grenada,Zimbabwe,bat,DM Bravo,IJ Gould,PJ Nero,JD Cloete,J Srinath,West Indies,,5,,,,
2057,594891_info.csv,India,West Indies,female,2012/13,2013/01/31,ICC Women's World Cup,Brabourne Stadium,Mumbai,West Indies,field,MDT Kamini,M Hawthorne,BB Pradhan,Sarika Prasad,DT Jukes,India,105,,,,,
2058,594894_info.csv,England,Sri Lanka,female,2012/13,2013/02/01,ICC Women's World Cup,Brabourne Stadium,Mumbai,Sri Lanka,field,LE Kaushalya,BB Pradhan,Sarika Prasad,VA Kulkarni,DT Jukes,Sri Lanka,,1,,,,
2059,594897_info.csv,India,England,female,2012/13,2013/02/03,ICC Women's World Cup,Brabourne Stadium,Mumbai,India,field,CM Edwards,Sarika Prasad,R Pandit,GO Brathwaite,DT Jukes,England,32,,,,,
2060,594901_info.csv,India,Sri Lanka,female,2012/13,2013/02/05,ICC Women's World Cup,Brabourne Stadium,Mumbai,Sri Lanka,bat,HMD Rasangika,M Hawthorne,R Pandit,S George,DT Jukes,Sri Lanka,138,,,,,
2061,594904_info.csv,Australia,England,female,2012/13,2013/02/08,ICC Women's World Cup,Brabourne Stadium,Mumbai,England,field,LC Sthalekar,Sarika Prasad,K Cross,VA Kulkarni,DT Jukes,Australia,2,,,,,
2062,594907_info.csv,Australia,Sri Lanka,female,2012/13,2013/02/10,ICC Women's World Cup,Brabourne Stadium,Mumbai,Australia,field,EA Osborne,VA Kulkarni,Sarika Prasad,S George,DT Jukes,Australia,,9,,,,
2063,594909_info.csv,New Zealand,West Indies,female,2012/13,2013/02/11,ICC Women's World Cup,Brabourne Stadium,Mumbai,New Zealand,field,A Mohammed,Shahul Hameed,BB Pradhan,RSA Palliyaguruge,DT Jukes,West Indies,48,,,,,
2064,594912_info.csv,England,New Zealand,female,2012/13,2013/02/13,ICC Women's World Cup,Brabourne Stadium,Mumbai,England,bat,SJ Taylor,BB Pradhan,Shahul Hameed,Sarika Prasad,DT Jukes,England,15,,,,,
2065,594914_info.csv,England,New Zealand,female,2012/13,2013/02/15,ICC Women's World Cup,Brabourne Stadium,Mumbai,England,field,CM Edwards,VA Kulkarni,BB Pradhan,RSA Palliyaguruge,DT Jukes,England,,4,,,,
2066,594915_info.csv,Australia,West Indies,female,2012/13,2013/02/17,ICC Women's World Cup,Brabourne Stadium,Mumbai,Australia,bat,JE Cameron,VA Kulkarni,Sarika Prasad,RSA Palliyaguruge,DT Jukes,Australia,114,,,,,
2067,597923_info.csv,West Indies,Sri Lanka,male,2013,2013/06/28,West Indies Tri-Nation Series,"Sabina Park, Kingston",Jamaica,West Indies,field,CH Gayle,JS Wilson,PJ Nero,N Duguid,JJ Crowe,West Indies,,6,,,,
2068,597924_info.csv,West Indies,India,male,2013,2013/06/30,West Indies Tri-Nation Series,"Sabina Park, Kingston",Jamaica,West Indies,field,J Charles,PJ Nero,N Duguid,JS Wilson,JJ Crowe,West Indies,,1,,,,
2069,597925_info.csv,India,Sri Lanka,male,2013,2013/07/02,West Indies Tri-Nation Series,"Sabina Park, Kingston",Jamaica,India,field,WU Tharanga,JS Wilson,N Duguid,PJ Nero,JJ Crowe,Sri Lanka,161,,,,,
2070,597926_info.csv,West Indies,India,male,2013,2013/07/05,West Indies Tri-Nation Series,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,field,V Kohli,PJ Nero,JS Wilson,N Duguid,JJ Crowe,India,102,,,D/L,,
2071,597927_info.csv,West Indies,Sri Lanka,male,2013,2013/07/08,West Indies Tri-Nation Series,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,field,KC Sangakkara,JS Wilson,N Duguid,PJ Nero,JJ Crowe,Sri Lanka,39,,,D/L,,
2072,597928_info.csv,India,Sri Lanka,male,2013,2013/07/09,West Indies Tri-Nation Series,"Queen's Park Oval, Port of Spain",Trinidad,Sri Lanka,field,B Kumar,PJ Nero,N Duguid,JS Wilson,JJ Crowe,India,81,,,D/L,,
2073,597929_info.csv,India,Sri Lanka,male,2013,2013/07/11,West Indies Tri-Nation Series,"Queen's Park Oval, Port of Spain",Trinidad,India,field,MS Dhoni,PJ Nero,N Duguid,JS Wilson,DC Boon,India,,1,,,,
2074,601077_info.csv,Scotland,Pakistan,male,2013,2013/05/17,Pakistan in Scotland ODI Series,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,Pakistan,bat,Misbah-ul-Haq,IN Ramage,AJT Dowdalls,,JJ Crowe,Pakistan,96,,,,,
2075,601612_info.csv,Ireland,Pakistan,male,2013,2013/05/23,Pakistan in Ireland ODI Series,Clontarf Cricket Club Ground,Dublin,Pakistan,bat,KJ O'Brien,RP Smith,L Fourie,,JJ Crowe,,,,tie,D/L,,
2076,601613_info.csv,Ireland,Pakistan,male,2013,2013/05/26,Pakistan in Ireland ODI Series,Clontarf Cricket Club Ground,Dublin,Pakistan,field,Kamran Akmal,RP Smith,L Fourie,,JJ Crowe,Pakistan,,2,,,,
